price,area,beds,baths,parkings
415000.0,186.0,1,2.5,2
660000.0,363.0,4,4.0,3
130000.0,71.0,2,2.0,2
475000.0,292.0,3,4.5,2
300000.0,194.0,3,2.0,2
690000.0,252.0,3,4.0,2
440000.0,198.0,3,2.5,2
290000.0,212.73,3,2.5,2
143000.0,55.0,2,2.0,1
219000.0,134.0,3,2.0,2
195000.0,89.0,2,2.0,2
250000.0,96.0,1,1.5,1
190000.0,94.0,2,2.0,1
750000.0,318.0,3,3.5,2
380000.0,230.0,3,4.0,2
280000.0,165.0,3,3.0,2
425000.0,178.0,2,2.0,1
700000.0,378.0,3,3.5,2
179000.0,88.0,3,2.0,2
280000.0,114.0,2,2.0,2
160000.0,85.0,2,2.0,1
184368.0,80.16,2,2.0,1
139500.0,98.0,2,2.0,1
892500.0,404.0,4,3.5,3
265000.0,144.66,2,2.5,2
200000.0,118.0,3,2.0,2
210000.0,130.0,1,2.0,2
199000.0,110.0,2,2.0,1
175000.0,105.0,2,2.0,1
210000.0,90.0,2,2.0,1
385000.0,125.0,2,2.0,1
110000.0,59.0,2,1.0,2
105000.0,66.0,2,1.0,1
240000.0,100.0,1,1.5,1
91500.0,43.0,1,1.0,1
395000.0,222.0,4,4.5,2
84000.0,40.0,1,1.0,1
899000.0,313.0,3,3.5,3
235000.0,134.18,2,2.0,2
690000.0,252.0,3,4.0,2
80000.0,61.0,2,1.0,1
320000.0,119.0,2,2.0,2
335000.0,148.0,2,2.0,2
790000.0,305.0,3,3.5,2
435000.0,151.0,3,3.0,3
448250.0,128.68,3,2.5,2
295000.0,179.42,3,3.0,2
83000.0,61.0,2,2.0,1
370000.0,184.0,3,3.5,2
270000.0,175.0,3,3.5,2
260000.0,122.0,3,2.0,2
178800.0,86.0,2,2.0,1
495850.0,146.02,3,3.5,2
265000.0,200.0,3,2.5,2
235000.0,170.91,3,3.0,2
125000.0,90.0,3,2.0,1
175000.0,90.0,3,2.0,1
132000.0,79.0,2,1.5,1
340000.0,182.0,3,3.0,2
390000.0,202.0,3,3.5,2
148000.0,69.0,2,1.0,1
140000.0,82.0,3,2.0,2
115000.0,69.0,2,2.0,2
700000.0,378.0,3,3.5,2
80000.0,57.0,2,1.0,1
605000.0,307.0,3,3.5,2
175000.0,100.0,2,2.0,1
122000.0,87.0,3,2.0,1
395000.0,204.0,3,3.0,2
150000.0,62.0,2,2.0,1
350000.0,200.0,3,3.5,2
325000.0,160.0,2,2.0,1
185000.0,96.0,2,2.0,1
115000.0,85.0,3,2.0,1
125000.0,91.4,2,3.0,1
417000.0,197.0,4,4.0,2
240000.0,113.72,1,1.5,1
117000.0,76.0,2,2.0,1
234000.0,114.0,3,3.0,2
339000.0,200.0,3,3.5,2
380000.0,153.0,3,2.5,2
185000.0,125.0,3,3.0,2
330000.0,154.0,3,3.5,2
132000.0,79.0,2,2.0,1
305000.0,140.0,2,2.0,1
1060000.0,509.0,3,4.0,2
950000.0,381.92,3,4.0,4
950000.0,402.52,3,3.0,3
920000.0,445.0,4,5.0,3
487800.0,270.0,2,2.5,2
252000.0,120.0,3,2.0,2
250000.0,153.0,3,2.0,2
210000.0,126.0,2,2.0,2
245000.0,136.0,2,2.5,2
243000.0,152.0,3,2.0,2
235000.0,122.0,3,2.5,2
230000.0,146.0,3,2.0,2
72000.0,50.0,2,1.0,1
210000.0,185.0,2,2.0,1
370000.0,158.0,2,3.0,2
190000.0,84.0,2,2.0,1
415000.0,209.0,3,3.5,2
220000.0,107.0,3,2.5,1
90000.0,74.96,2,2.0,1
225000.0,108.0,3,2.0,2
110000.0,70.0,2,2.0,1
190000.0,114.0,2,2.0,2
350000.0,180.0,2,2.5,2
1100000.0,683.0,4,4.5,4
1598500.0,689.0,4,4.0,3
285000.0,150.0,3,4.0,2
460000.0,202.0,3,3.0,2
350000.0,190.0,3,3.0,2
890000.0,390.0,3,4.0,2
165000.0,85.0,2,2.0,1
200000.0,180.0,2,2.5,1
115000.0,65.0,2,2.0,1
550000.0,200.0,3,4.0,2
199000.0,135.0,3,2.0,2
230000.0,167.0,3,4.0,2
230000.0,130.0,3,2.0,2
950000.0,525.0,4,4.5,4
800000.0,314.0,3,3.5,3
1100000.0,425.0,4,4.5,3
188000.0,123.0,3,2.5,2
330000.0,156.0,3,2.0,2
570500.0,190.0,3,3.5,3
673750.0,225.0,3,3.5,3
140000.0,81.0,1,1.5,1
130000.0,80.0,2,2.0,1
80000.0,55.0,3,1.0,1
518400.0,192.0,3,3.5,2
140000.0,84.0,2,2.0,1
435000.0,221.0,3,3.5,3
175000.0,108.0,2,2.5,1
115000.0,67.0,2,2.0,1
450000.0,269.0,3,3.5,2
282450.0,95.0,1,1.5,1
145000.0,80.0,1,1.5,1
280000.0,69.0,1,1.0,1
296000.0,145.0,3,3.5,2
275000.0,125.0,3,4.0,2
200000.0,134.0,3,2.0,2
150000.0,100.0,3,2.5,1
335000.0,136.0,3,3.0,2
787500.0,306.0,3,3.5,2
295000.0,113.0,2,2.0,1
105000.0,79.0,3,2.0,1
225000.0,96.0,3,3.0,1
95000.0,63.0,2,2.0,1
195000.0,95.0,1,1.0,1
887400.0,306.0,3,3.5,2
179000.0,300.0,3,2.5,2
310000.0,335.0,4,4.0,2
390000.0,241.0,3,3.5,3
550000.0,400.0,3,3.5,3
345000.0,300.0,3,2.5,2
485000.0,237.0,3,3.5,2
125000.0,75.0,2,2.0,1
125000.0,77.0,2,2.0,1
285000.0,150.0,3,4.0,2
395000.0,204.0,3,3.0,2
269000.0,169.0,3,3.5,2
357000.0,110.0,3,2.0,2
160000.0,115.0,3,2.0,1
145000.0,68.0,2,2.0,1
585000.0,240.0,3,3.5,2
2500000.0,654.0,6,5.5,3
375000.0,98.0,1,1.5,1
139500.0,98.0,2,3.0,1
575000.0,188.0,3,3.5,2
330000.0,180.0,3,3.5,2
145000.0,132.0,3,2.0,2
280000.0,114.0,2,2.0,2
190000.0,97.0,2,2.0,1
175000.0,132.0,3,2.5,1
224100.0,83.0,2,2.0,1
280000.0,216.0,3,3.0,2
1200000.0,620.21,2,4.5,5
193000.0,112.0,2,2.5,1
120000.0,98.0,2,2.5,2
500000.0,180.0,2,2.5,1
100000.0,76.0,2,1.0,1
79000.0,65.0,2,2.0,1
140000.0,101.0,2,3.0,1
140000.0,82.0,3,2.0,2
178800.0,86.0,2,2.0,1
899000.0,322.0,3,3.5,2
335000.0,137.0,2,2.0,2
349000.0,180.0,3,3.0,2
166000.0,92.0,2,2.0,2
435000.0,202.0,3,3.5,2
725000.0,287.0,3,3.5,2
490000.0,270.0,3,3.5,2
175000.0,104.94,2,2.0,1
320000.0,180.0,3,2.0,2
480000.0,226.0,3,3.5,2
115500.0,65.0,2,2.0,1
310000.0,210.0,3,3.5,2
369000.0,176.0,2,2.0,2
200000.0,220.0,3,2.5,1
185000.0,93.0,2,2.5,2
120000.0,65.0,2,2.0,1
260000.0,171.0,3,2.5,2
315000.0,140.0,2,2.0,1
195000.0,125.0,3,3.0,2
180000.0,96.4,3,3.0,1
215000.0,110.0,3,2.0,2
1050000.0,322.4,3,3.5,3
150000.0,100.0,3,2.0,1
1100000.0,689.3,4,4.5,4
550000.0,400.0,3,3.0,3
1350000.0,572.0,3,3.5,3
417000.0,160.0,4,4.5,2
144713.0,80.0,2,2.0,1
138000.0,68.0,2,2.0,1
1400000.0,492.0,4,4.5,3
899000.0,322.4,3,3.5,3
130000.0,78.0,2,2.0,1
225000.0,96.0,3,3.0,1
1200000.0,595.0,4,5.0,3
210000.0,185.0,2,2.0,1
1750000.0,615.0,4,4.5,4
90000.0,64.4,2,1.0,1
245000.0,95.0,2,2.0,1
168000.0,110.0,3,2.0,1
125000.0,75.0,2,2.0,1
325000.0,95.0,2,2.0,1
485000.0,191.0,2,3.0,2
280000.0,80.0,2,2.0,1
295000.0,113.0,2,3.0,1
295000.0,113.0,2,3.0,1
1300000.0,345.0,3,3.5,2
393000.0,166.0,2,2.0,2
225000.0,96.0,2,2.0,2
190000.0,97.0,2,2.0,2
175000.0,104.0,2,2.0,1
258000.0,121.0,2,2.0,1
170000.0,86.38,2,2.0,1
319000.0,174.0,3,3.5,2
145000.0,79.0,2,2.0,1
295000.0,179.42,3,3.0,2
235000.0,139.0,3,2.0,2
285000.0,151.12,3,3.0,2
246000.0,106.84,2,3.0,1
179500.0,120.0,3,2.0,2
450000.0,227.0,3,3.5,3
115000.0,69.0,2,2.0,1
679000.0,336.0,3,3.0,5
205800.0,98.0,3,2.0,2
270000.0,169.0,3,3.5,2
340000.0,150.0,2,2.0,1
660000.0,363.34,4,4.0,3
585000.0,282.0,3,3.5,2
184500.0,119.24,3,2.0,1
279500.0,230.0,2,2.0,2
545000.0,290.0,3,3.5,3
170000.0,85.0,1,1.0,1
185000.0,100.0,3,2.0,1
305000.0,161.0,2,2.5,1
185000.0,85.0,2,2.0,1
99900.0,70.0,2,1.5,1
650000.0,300.0,3,3.5,2
249000.0,126.0,1,1.5,1
360000.0,214.0,3,3.0,2
820000.0,419.0,3,4.0,3
280000.0,157.0,1,2.0,1
790000.0,400.0,3,3.5,3
145000.0,70.0,2,2.0,1
235000.0,233.0,3,2.5,2
360000.0,123.0,3,2.5,2
190000.0,114.0,2,2.0,1
250000.0,115.0,2,2.0,1
239000.0,107.0,2,2.0,1
850000.0,408.0,4,4.5,3
395000.0,185.0,3,2.0,2
550000.0,275.0,3,3.5,2
375000.0,230.0,3,3.5,2
360000.0,127.0,1,1.0,1
1650000.0,646.0,4,5.0,3
365000.0,123.0,2,2.0,1
200000.0,167.0,2,2.0,1
840000.0,322.0,3,3.5,3
395000.0,196.0,3,2.0,1
165000.0,120.0,3,2.0,1
350000.0,196.0,3,2.0,1
155000.0,94.0,2,2.0,1
375000.0,125.0,2,2.0,1
285000.0,145.0,3,3.0,1
270000.0,158.0,3,3.0,2
585000.0,203.0,3,3.5,3
135000.0,90.0,2,2.0,2
427500.0,171.0,2,2.0,2
175000.0,104.94,2,2.0,1
360000.0,176.0,2,2.0,2
155000.0,85.0,2,2.0,1
1598500.0,689.0,4,4.0,3
425000.0,329.0,3,2.0,2
240000.0,92.0,2,2.0,1
1000000.0,324.0,3,3.0,3
370000.0,184.0,3,3.0,2
178800.0,86.0,2,2.0,1
195000.0,95.0,1,1.0,2
315000.0,231.0,3,3.5,2
950000.0,300.0,4,3.5,3
250000.0,115.0,2,2.0,1
199000.0,104.69,2,2.0,2
140000.0,78.85,2,2.0,1
290000.0,138.0,3,2.0,2
350000.0,124.0,1,1.5,1
435000.0,200.0,3,3.0,2
240000.0,80.0,2,2.0,1
330000.0,225.0,3,3.5,2
645000.0,273.0,3,3.5,2
195000.0,55.0,2,2.0,1
1350000.0,560.0,4,4.5,4
1800000.0,537.0,4,4.5,3
320000.0,135.0,2,2.0,2
159000.0,110.0,3,2.0,1
900000.0,525.0,4,4.5,4
235000.0,115.0,2,1.5,1
160000.0,79.0,3,2.0,1
374000.0,188.0,3,3.5,2
1926575.0,707.0,4,4.5,5
205000.0,120.0,3,2.0,2
915000.0,337.0,4,4.5,2
200000.0,86.0,2,2.0,1
1800000.0,677.0,4,4.5,4
100000.0,75.0,2,2.0,1
798000.0,306.0,3,3.5,2
700000.0,290.0,3,3.5,3
680000.0,299.0,3,3.5,3
270000.0,175.0,3,2.5,2
360500.0,103.0,2,2.0,1
220000.0,113.0,2,2.0,1
900000.0,415.0,3,4.0,3
870500.0,322.4,3,4.0,2
850000.0,313.0,4,5.0,2
828000.0,306.0,3,4.0,3
715000.0,266.0,3,4.0,2
325000.0,136.0,3,3.5,2
665000.0,282.0,3,4.0,2
720000.0,450.0,4,4.5,3
380000.0,176.0,3,2.0,2
640000.0,292.0,4,4.5,3
312000.0,172.0,3,4.5,2
145000.0,94.0,2,2.0,1
3590000.0,460.0,7,5.5,5
1390000.0,657.0,3,3.5,3
186000.0,125.41,3,2.0,2
200000.0,92.0,2,2.0,2
665000.0,205.0,3,2.5,1
300000.0,243.94,3,3.0,2
230000.0,147.0,3,2.0,2
345000.0,150.0,3,3.0,2
190000.0,96.0,2,3.0,1
300000.0,225.0,3,4.0,2
425820.0,151.0,3,2.5,1
950000.0,504.34,4,4.0,4
390000.0,240.59,2,2.0,2
385900.0,132.0,3,2.5,1
225000.0,122.0,3,2.0,2
359000.0,123.0,3,2.5,1
144000.0,85.0,2,2.0,1
100000.0,86.0,3,2.0,2
460000.0,171.0,2,2.5,2
126800.0,50.0,2,2.0,1
79000.0,64.0,2,1.0,1
190000.0,124.0,2,2.0,1
190000.0,84.0,2,2.0,1
87000.0,65.0,2,1.0,1
125000.0,830.0,2,2.0,1
135000.0,71.0,2,2.0,1
159000.0,97.0,3,2.0,2
380000.0,212.0,3,4.0,2
135000.0,86.0,2,3.0,1
250000.0,165.0,3,4.0,2
310000.0,216.0,3,3.0,2
495000.0,153.0,2,2.5,1
210000.0,190.0,2,2.0,2
175000.0,81.0,2,2.0,1
295000.0,145.0,3,2.0,2
290000.0,160.0,3,3.0,2
645000.0,182.0,2,2.0,2
340000.0,125.0,1,1.5,1
290000.0,113.0,2,2.0,1
470000.0,164.0,2,2.0,1
350000.0,140.0,2,2.5,1
385000.0,125.0,2,2.0,2
509000.0,186.0,2,2.5,1
900000.0,380.0,4,4.5,3
310000.0,117.0,2,2.0,2
363000.0,94.0,2,2.0,1
445000.0,164.0,2,2.0,1
179000.0,86.0,2,2.0,1
450000.0,222.0,3,4.5,2
160000.0,142.0,2,2.0,2
185000.0,117.0,2,2.5,2
590000.0,245.0,3,3.5,2
113100.0,58.0,2,2.0,1
120000.0,70.0,1,1.0,1
290000.0,160.0,3,2.5,2
178000.0,86.0,2,2.0,1
290000.0,160.0,3,2.5,2
457000.0,160.0,3,3.0,2
890000.0,400.0,4,4.0,3
315000.0,155.0,3,4.0,2
235000.0,110.0,2,2.0,1
199000.0,142.0,3,2.5,1
400000.0,160.0,3,2.0,3
135000.0,52.0,1,2.0,1
558181.0,169.66,3,3.0,1
495000.0,153.0,2,2.5,1
175000.0,160.0,3,2.0,1
260000.0,138.0,2,2.5,2
85000.0,59.0,2,1.0,1
400000.0,149.0,1,2.0,1
185000.0,104.94,2,2.0,1
300000.0,178.0,2,2.0,2
165000.0,136.46,3,2.0,2
125000.0,75.0,2,2.0,1
110000.0,110.42,2,2.0,2
487835.0,144.33,2,2.0,1
149967.0,67.0,2,2.0,1
2000000.0,717.0,4,4.0,5
79000.0,55.0,2,1.0,1
590000.0,196.0,3,2.5,2
180000.0,84.0,2,2.0,1
189000.0,82.0,2,2.0,1
950000.0,358.0,4,4.5,2
240000.0,80.0,2,2.0,1
269000.0,169.0,3,3.5,2
300000.0,138.0,3,2.0,2
498000.0,301.0,3,3.5,3
179500.0,120.0,3,4.0,2
850000.0,320.0,3,3.5,2
220000.0,126.0,3,2.0,2
850000.0,325.0,3,3.5,3
80000.0,58.0,2,1.0,1
250000.0,154.0,3,2.0,2
235908.0,135.0,3,3.5,2
237508.0,135.0,3,3.5,2
199000.0,114.0,3,2.0,2
300000.0,150.0,2,2.0,1
225508.0,135.0,3,3.5,2
120000.0,70.0,2,2.0,2
330000.0,136.0,3,2.5,2
346209.0,104.28,2,2.0,1
180000.0,125.0,3,3.0,1
350000.0,90.0,1,1.0,1
430000.0,245.0,3,3.5,2
110000.0,100.0,3,2.0,1
430000.0,245.0,3,3.5,2
495000.0,189.0,3,3.0,2
2500000.0,780.0,4,4.5,4
199000.0,142.0,3,2.0,1
1750000.0,485.0,4,4.5,3
350000.0,153.0,3,3.0,2
850000.0,322.0,3,3.5,2
230000.0,204.0,2,3.0,2
1150000.0,690.0,4,4.5,4
138000.0,68.0,2,2.0,1
145000.0,83.4,2,2.0,2
345000.0,137.0,2,2.0,2
475000.0,217.0,2,2.5,2
1500000.0,690.0,4,4.5,3
120000.0,65.0,2,2.0,2
90000.0,64.4,2,1.0,1
180000.0,97.0,2,2.0,1
650000.0,308.0,3,4.0,4
250000.0,135.0,3,2.5,2
1400000.0,427.0,4,4.5,2
84000.0,56.0,2,1.0,1
340000.0,200.0,3,3.5,2
139000.0,88.0,2,2.0,1
850000.0,677.0,3,4.5,4
332000.0,137.0,2,2.0,2
1000000.0,336.0,3,3.5,3
299500.0,155.0,2,2.5,2
443651.0,133.63,2,2.0,1
260000.0,170.0,3,3.0,2
650000.0,365.0,4,4.5,2
298000.0,268.67,3,2.0,1
475000.0,200.0,3,3.5,2
235000.0,120.0,2,2.0,1
170000.0,56.0,2,2.0,1
1000050.0,339.0,3,3.5,3
130000.0,55.0,3,2.0,1
294000.0,243.0,3,4.0,2
850000.0,322.0,3,3.5,3
290000.0,160.0,3,3.0,2
142000.0,79.0,2,1.0,2
195000.0,79.29,3,2.0,1
250000.0,115.0,2,2.0,1
240000.0,180.0,3,3.5,2
414650.0,126.62,1,1.0,1
92000.0,66.0,2,1.0,1
899000.0,400.0,4,4.5,3
720000.0,450.0,4,4.5,3
490000.0,210.0,3,3.5,2
320000.0,183.0,3,3.5,2
450000.0,229.0,3,4.0,3
290000.0,183.0,3,3.5,3
275000.0,204.0,3,4.0,1
295000.0,179.42,3,3.0,2
235000.0,139.0,3,2.0,2
485000.0,224.0,3,3.5,2
210000.0,98.0,1,1.5,1
285000.0,151.12,3,3.0,2
280000.0,114.0,2,2.0,2
246000.0,106.84,2,3.0,1
1050000.0,328.0,3,3.5,3
178800.0,86.0,2,2.0,1
330000.0,215.0,3,3.5,2
228500.0,128.0,3,2.0,1
178800.0,86.0,2,2.0,1
90000.0,67.0,2,1.0,1
870000.0,322.0,3,3.5,2
450000.0,250.0,3,3.5,2
247108.0,75.0,1,1.0,1
165000.0,107.0,3,2.0,1
335000.0,133.0,1,1.5,1
230000.0,167.0,3,3.5,2
190000.0,98.8,2,2.0,2
289000.0,86.0,2,2.5,2
190000.0,110.0,2,2.0,1
127000.0,67.0,1,1.0,1
155000.0,109.0,4,2.0,1
125000.0,85.0,2,2.0,1
225000.0,175.0,3,2.5,2
98000.0,58.0,1,1.0,1
95000.0,57.0,2,1.5,1
155000.0,101.0,2,3.0,1
230000.0,185.0,3,3.5,2
125000.0,71.0,2,2.0,1
950000.0,347.0,3,3.5,4
150000.0,70.0,2,2.0,1
650000.0,332.0,3,3.5,3
80000.0,54.0,2,1.0,1
315000.0,150.0,2,2.0,1
195000.0,93.0,1,1.5,1
295000.0,190.0,3,2.5,2
456500.0,187.0,3,3.5,2
330000.0,172.0,3,2.5,2
100000.0,76.0,2,2.0,1
310000.0,114.0,2,2.5,2
475000.0,292.27,3,5.0,2
1200000.0,420.0,3,3.5,4
315000.0,102.0,1,1.5,1
90369.0,64.0,2,1.0,1
178800.0,86.0,2,2.0,1
369000.0,350.0,3,4.0,2
200000.0,176.0,3,2.0,2
750000.0,296.0,3,3.5,2
115000.0,85.0,2,2.0,1
110000.0,63.4,2,2.0,1
3321786.0,851.74,4,4.5,5
280000.0,160.0,3,2.5,2
350000.0,188.0,3,3.5,2
117000.0,84.0,2,3.0,1
290000.0,160.0,3,2.5,2
329000.0,286.0,4,4.0,2
170000.0,70.0,2,1.0,1
985000.0,314.0,3,3.5,4
145000.0,107.0,2,2.0,1
45000.0,45.0,1,1.0,1
190000.0,97.0,2,2.0,2
145000.0,100.0,2,2.0,1
215000.0,167.0,2,3.0,2
130000.0,55.0,2,2.0,1
185000.0,79.0,2,2.0,1
180000.0,125.0,3,2.0,1
225000.0,127.0,3,2.0,2
915000.0,350.0,3,3.5,3
140000.0,97.0,2,3.0,1
200900.0,98.0,3,2.0,2
165000.0,75.0,2,2.0,1
699000.0,375.0,3,3.5,3
115000.0,85.0,3,2.0,1
342000.0,176.0,2,2.5,2
120000.0,64.0,2,2.0,2
90000.0,70.0,2,2.0,1
610000.0,203.0,3,3.5,2
135000.0,95.61,3,2.0,1
200000.0,131.0,3,2.5,1
495000.0,310.0,3,3.5,2
134000.0,45.0,1,1.0,1
250000.0,150.0,3,3.5,2
230000.0,147.0,3,2.0,2
150000.0,96.0,1,1.5,1
520000.0,260.0,3,3.0,2
175000.0,85.5,2,2.0,1
1096000.0,390.0,3,3.5,2
345000.0,187.2,3,2.0,2
371000.0,336.0,3,3.0,3
270000.0,151.0,3,3.0,1
125000.0,71.0,2,2.0,1
260000.0,138.0,2,3.0,2
730000.0,365.0,4,4.5,3
230000.0,105.0,2,2.0,1
190000.0,150.0,3,2.0,2
730000.0,300.0,3,3.5,2
135000.0,100.0,3,2.0,1
160000.0,107.0,2,2.0,1
186100.0,70.0,2,2.0,1
145000.0,100.0,2,2.0,1
365000.0,122.0,3,3.0,2
350000.0,285.0,4,3.0,2
525000.0,308.0,3,3.5,3
299000.0,147.17,2,2.5,2
475000.0,292.0,3,5.0,2
560000.0,343.0,3,4.0,2
182000.0,84.0,3,2.0,2
250000.0,247.0,4,4.0,1
235000.0,225.0,3,3.0,1
185000.0,101.0,1,1.5,1
144713.0,80.0,2,2.0,1
230000.0,150.0,3,3.0,2
252000.0,119.0,3,2.0,2
279000.0,124.0,3,2.0,2
200900.0,99.0,3,2.0,2
300000.0,192.0,3,3.0,2
350000.0,136.0,2,2.0,2
396400.0,151.53,3,2.0,1
152000.0,99.0,2,3.0,1
158000.0,60.0,1,2.0,1
167000.0,80.0,1,2.0,1
626550.0,230.0,3,2.0,2
195000.0,123.0,3,2.0,2
843300.0,300.0,3,2.0,2
310000.0,113.0,2,2.0,2
430000.0,245.0,3,3.5,2
300000.0,98.0,1,1.5,1
170000.0,82.0,2,2.0,1
1190000.0,400.0,3,4.0,2
570000.0,297.0,3,3.5,2
310000.0,310.0,1,1.5,1
175000.0,108.0,3,2.0,1
360000.0,158.0,3,3.0,1
220000.0,120.0,2,2.0,1
280000.0,133.0,1,1.5,1
245000.0,109.0,2,2.0,1
280000.0,120.0,2,2.0,2
220000.0,100.0,2,2.0,2
185000.0,117.0,2,2.5,2
360000.0,115.0,1,2.0,1
105000.0,83.0,3,2.0,1
950000.0,397.0,4,4.0,3
260000.0,136.0,2,2.5,2
670000.0,363.0,4,4.5,3
720000.0,450.0,4,4.5,3
550000.0,317.0,3,3.5,2
130500.0,76.0,3,2.0,1
113100.0,58.0,2,1.0,1
290000.0,200.0,3,3.5,2
310000.0,180.0,2,2.0,2
380000.0,202.0,3,3.5,2
68500.0,56.0,2,1.0,1
410000.0,210.0,3,3.5,2
200000.0,99.0,1,1.5,1
350000.0,188.0,3,3.5,2
126000.0,80.0,2,2.0,1
285000.0,140.0,2,2.0,2
230000.0,185.0,3,3.5,2
198000.0,105.19,2,2.0,1
310000.0,137.0,2,2.0,1
250000.0,119.0,2,2.0,1
235000.0,152.44,3,3.0,2
135000.0,86.0,3,2.0,1
1350000.0,500.0,3,3.5,2
189000.0,124.0,3,2.5,1
460000.0,155.19,2,2.0,2
1500000.0,500.0,4,4.5,2
235000.0,170.91,3,3.0,2
80000.0,60.0,2,1.0,1
850000.0,322.0,3,3.5,3
86000.0,63.0,2,1.0,1
167000.0,94.0,2,2.0,1
255000.0,114.0,2,2.0,2
80000.0,57.39,2,1.0,1
1350000.0,806.0,5,5.5,3
535000.0,221.0,3,3.5,2
531000.0,335.23,3,4.5,2
200000.0,132.83,3,3.0,2
746000.0,270.0,3,3.5,2
385000.0,149.0,3,2.0,2
249000.0,106.0,1,1.5,1
230000.0,106.0,1,1.5,1
175000.0,180.0,2,2.0,1
160000.0,89.0,3,2.0,1
120000.0,65.0,2,2.0,1
259000.0,70.0,2,2.0,1
150000.0,95.0,2,2.0,1
299000.0,168.0,3,2.0,2
1300000.0,549.0,4,4.0,2
140000.0,98.55,3,2.0,1
299000.0,147.0,2,3.0,2
115000.0,87.0,3,2.0,1
135000.0,94.0,2,2.0,1
268000.0,98.0,2,3.0,2
490000.0,179.0,3,3.5,2
320000.0,136.0,2,2.0,2
170000.0,92.0,2,2.0,1
250000.0,180.0,3,3.5,2
1000000.0,610.0,3,3.5,4
167000.0,80.0,2,2.0,1
170000.0,97.0,2,2.0,2
190000.0,87.0,2,2.0,1
390000.0,240.0,3,2.5,2
330000.0,164.0,3,3.5,2
117000.0,60.0,2,1.0,1
145800.0,48.0,1,1.0,1
550000.0,183.0,3,3.0,1
240000.0,98.0,2,2.0,1
295000.0,145.0,3,2.5,2
109000.0,90.0,3,2.0,1
184100.0,70.0,2,2.0,1
638000.0,298.0,4,4.0,3
340000.0,180.0,3,3.5,2
114000.0,82.0,3,2.0,1
365000.0,245.0,3,3.0,2
244000.0,118.0,2,3.0,1
155000.0,71.0,2,2.0,1
315000.0,182.0,3,2.5,2
138000.0,68.0,2,2.0,1
320000.0,129.0,1,1.5,1
90000.0,64.4,2,1.0,1
84000.0,70.0,1,1.0,1
140000.0,65.0,2,2.0,1
276500.0,106.0,2,2.0,2
214000.0,78.0,2,2.0,1
138300.0,62.0,2,2.0,1
330000.0,155.0,2,1.0,1
180000.0,95.0,1,2.0,1
920000.0,367.0,3,3.5,2
180000.0,162.0,3,2.0,1
828000.0,306.0,3,4.0,3
470000.0,228.0,3,3.5,3
405000.0,209.0,3,3.5,2
695000.0,289.0,3,3.5,2
315000.0,148.0,2,2.0,1
100000.0,97.0,2,2.0,1
420000.0,151.32,2,2.5,2
77000.0,73.0,2,1.0,1
370000.0,282.0,4,4.0,2
185000.0,100.0,2,2.5,1
525000.0,200.0,3,2.5,2
400000.0,179.0,2,2.0,1
350000.0,150.0,2,2.5,1
125000.0,97.0,2,2.0,1
841000.0,284.0,3,3.5,2
217000.0,123.0,2,2.0,1
266000.0,70.0,1,2.0,1
285000.0,165.0,2,3.0,2
284900.0,138.51,2,3.0,2
295000.0,160.0,2,3.0,2
230000.0,150.52,3,2.5,4
225000.0,150.49,3,2.0,2
180000.0,97.0,2,2.0,1
150000.0,92.0,2,2.0,1
120000.0,101.0,2,3.0,1
650000.0,297.0,3,3.5,2
179000.0,98.0,2,2.0,1
99000.0,65.22,2,2.0,1
312000.0,172.0,3,4.0,2
545000.0,202.0,3,3.5,2
320000.0,98.0,2,2.0,1
340000.0,186.0,3,3.5,3
125000.0,85.0,2,2.0,1
145000.0,80.67,1,1.0,1
168000.0,100.0,2,2.0,1
296000.0,145.0,3,3.5,2
640000.0,235.0,3,3.5,3
1480230.0,433.46,4,4.5,3
195000.0,82.0,2,2.0,1
875000.0,313.0,3,3.5,3
630000.0,300.0,3,3.5,3
227500.0,159.0,3,3.0,2
600000.0,268.0,2,3.0,2
1700000.0,650.0,4,4.5,3
600000.0,243.0,3,3.5,2
530000.0,293.0,3,3.5,2
190000.0,97.0,2,2.0,1
595000.0,309.0,3,3.5,2
385000.0,190.0,3,3.0,2
385000.0,190.0,3,3.0,2
140000.0,104.0,3,3.0,1
485000.0,146.0,3,2.0,2
549000.0,221.0,3,3.5,2
330000.0,188.0,3,3.5,2
310000.0,113.0,2,2.0,1
172000.0,108.0,2,2.0,1
175000.0,92.0,3,2.0,1
500000.0,200.0,3,2.5,3
176000.0,105.0,3,2.0,1
108000.0,82.75,3,2.0,1
210000.0,150.0,3,2.0,1
345000.0,230.0,3,3.0,3
330000.0,241.0,3,2.5,2
149000.0,106.0,3,2.0,1
122000.0,82.0,3,2.0,1
340000.0,150.0,2,2.0,1
84000.0,55.0,2,1.0,1
371275.0,110.0,2,2.0,1
135000.0,95.6,3,2.0,1
220000.0,96.0,2,2.0,1
135000.0,95.6,3,2.0,1
250000.0,90.0,1,1.5,1
148200.0,52.0,1,1.5,1
525000.0,188.0,3,3.5,3
535000.0,221.0,3,3.5,2
720000.0,450.0,4,4.5,3
215000.0,136.0,2,2.5,2
370000.0,178.0,2,2.0,2
260000.0,180.0,3,2.0,1
500000.0,176.0,3,3.0,3
190000.0,82.0,3,2.0,1
198000.0,97.0,2,2.0,2
100000.0,67.5,2,2.0,1
143500.0,59.0,2,2.0,1
